Day,Peak ID,min,max,Duration (minutes)
2026-01-27,98,2026-01-27 19:42:52,2026-01-27 19:44:10,1.3
2026-01-27,99,2026-01-27 19:45:38,2026-01-27 19:47:18,1.6666666666666667
2026-01-27,100,2026-01-27 19:47:40,2026-01-27 19:48:58,1.3
2026-01-27,101,2026-01-27 19:49:20,2026-01-27 19:54:41,5.35
2026-01-27,102,2026-01-27 19:55:15,2026-01-27 19:56:43,1.4666666666666666
2026-01-27,103,2026-01-27 19:57:05,2026-01-27 19:58:34,1.4833333333333334
2026-01-27,104,2026-01-27 20:00:48,2026-01-27 20:01:32,0.7333333333333333
2026-01-27,105,2026-01-27 20:03:01,2026-01-27 20:04:18,1.2833333333333334
2026-01-27,106,2026-01-27 20:07:27,2026-01-27 20:07:38,0.18333333333333332
2026-01-27,107,2026-01-27 20:09:52,2026-01-27 20:13:01,3.15
2026-01-27,108,2026-01-27 20:14:07,2026-01-27 20:15:14,1.1166666666666667
2026-01-27,109,2026-01-27 20:17:49,2026-01-27 20:18:11,0.36666666666666664
2026-01-27,110,2026-01-27 20:18:33,2026-01-27 20:18:56,0.38333333333333336
2026-01-27,111,2026-01-27 20:19:51,2026-01-27 20:23:11,3.3333333333333335
2026-01-27,112,2026-01-27 20:23:44,2026-01-27 20:24:06,0.36666666666666664
2026-01-27,113,2026-01-27 20:27:48,2026-01-27 20:29:05,1.2833333333333334
2026-01-27,114,2026-01-27 20:30:56,2026-01-27 20:31:18,0.36666666666666664
2026-01-27,115,2026-01-27 20:31:40,2026-01-27 20:32:03,0.38333333333333336
2026-01-27,116,2026-01-27 20:32:25,2026-01-27 20:36:40,4.25
2026-01-27,117,2026-01-27 20:42:36,2026-01-27 20:43:53,1.2833333333333334
2026-01-28,118,2026-01-28 11:50:14,2026-01-28 11:50:25,0.18333333333333332
2026-01-28,119,2026-01-28 12:08:55,2026-01-28 12:10:02,1.1166666666666667
2026-01-28,120,2026-01-28 12:18:10,2026-01-28 12:18:54,0.7333333333333333
2026-01-28,121,2026-01-28 12:21:52,2026-01-28 12:22:36,0.7333333333333333
2026-01-28,122,2026-01-28 12:23:43,2026-01-28 13:00:09,36.43333333333333
2026-01-28,123,2026-01-28 13:39:11,2026-01-28 13:39:11,0.016666666666666666
2026-01-29,124,2026-01-29 09:08:43,2026-01-29 09:15:45,7.033333333333333
2026-01-29,125,2026-01-29 09:17:25,2026-01-29 09:18:10,0.75
2026-01-29,126,2026-01-29 09:19:28,2026-01-29 09:21:07,1.65
2026-01-29,127,2026-01-29 13:13:25,2026-01-29 13:13:36,0.18333333333333332
2026-01-29,128,2026-01-29 17:50:39,2026-01-29 18:05:48,15.15
2026-01-30,129,2026-01-30 09:10:28,2026-01-30 09:10:39,0.18333333333333332
2026-01-30,130,2026-01-30 09:17:18,2026-01-30 09:18:36,1.3
2026-01-30,131,2026-01-30 09:20:27,2026-01-30 09:20:49,0.36666666666666664
2026-01-30,132,2026-01-30 12:18:21,2026-01-30 12:18:54,0.55
