Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-24,192,2026-01-24 12:09:00,2026-01-24 12:57:00,48.0
2026-01-24,193,2026-01-24 13:06:00,2026-01-24 13:10:00,4.0
2026-01-24,194,2026-01-24 17:39:00,2026-01-24 17:49:00,10.0
2026-01-24,195,2026-01-24 18:58:00,2026-01-24 19:02:00,4.0
2026-01-24,196,2026-01-24 20:32:00,2026-01-24 23:59:00,207.0
2026-01-25,197,2026-01-25 08:56:00,2026-01-25 08:59:00,3.0
2026-01-25,198,2026-01-25 09:33:00,2026-01-25 10:35:00,62.0
2026-01-25,199,2026-01-25 11:05:00,2026-01-25 11:06:00,1.0
2026-01-25,200,2026-01-25 11:08:00,2026-01-25 11:35:00,27.0
2026-01-25,201,2026-01-25 11:37:00,2026-01-25 11:45:00,8.0
2026-01-25,202,2026-01-25 12:17:00,2026-01-25 12:17:00,0.016666666666666666
2026-01-25,203,2026-01-25 18:14:00,2026-01-25 23:59:00,345.0
2026-01-26,203,2026-01-26 00:00:00,2026-01-26 06:09:00,369.0
2026-01-26,204,2026-01-26 06:17:00,2026-01-26 06:17:00,0.016666666666666666
2026-01-26,205,2026-01-26 06:19:00,2026-01-26 06:22:00,3.0
2026-01-26,206,2026-01-26 06:24:00,2026-01-26 06:26:00,2.0
2026-01-26,207,2026-01-26 06:34:00,2026-01-26 06:34:00,0.016666666666666666
2026-01-26,208,2026-01-26 06:44:00,2026-01-26 06:45:00,1.0
2026-01-26,209,2026-01-26 06:52:00,2026-01-26 06:53:00,1.0
2026-01-26,210,2026-01-26 06:59:00,2026-01-26 07:00:00,1.0
2026-01-26,211,2026-01-26 07:02:00,2026-01-26 07:02:00,0.016666666666666666
2026-01-26,212,2026-01-26 07:04:00,2026-01-26 07:04:00,0.016666666666666666
2026-01-26,213,2026-01-26 07:08:00,2026-01-26 07:08:00,0.016666666666666666
2026-01-26,214,2026-01-26 07:15:00,2026-01-26 07:16:00,1.0
2026-01-26,215,2026-01-26 07:22:00,2026-01-26 07:22:00,0.016666666666666666
2026-01-26,216,2026-01-26 07:29:00,2026-01-26 07:29:00,0.016666666666666666
2026-01-26,217,2026-01-26 07:33:00,2026-01-26 07:34:00,1.0
2026-01-26,218,2026-01-26 07:36:00,2026-01-26 07:36:00,0.016666666666666666
2026-01-26,219,2026-01-26 07:38:00,2026-01-26 07:45:00,7.0
2026-01-26,220,2026-01-26 07:48:00,2026-01-26 23:59:00,971.0
2026-01-27,220,2026-01-27 00:00:00,2026-01-27 13:05:00,785.0
2026-01-27,221,2026-01-27 13:08:00,2026-01-27 13:08:00,0.016666666666666666
2026-01-27,222,2026-01-27 19:25:00,2026-01-27 19:34:00,9.0
2026-01-27,223,2026-01-27 20:13:00,2026-01-27 20:15:00,2.0
2026-01-27,224,2026-01-27 20:17:00,2026-01-27 20:36:00,19.0
2026-01-27,225,2026-01-27 20:53:00,2026-01-27 23:27:00,154.0
2026-01-27,226,2026-01-27 23:29:00,2026-01-27 23:29:00,0.016666666666666666
