Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-16,122,2026-01-16 00:00:00,2026-01-16 04:05:00,245.0
2026-01-16,123,2026-01-16 07:28:00,2026-01-16 15:30:00,482.0
2026-01-16,124,2026-01-16 15:37:00,2026-01-16 15:38:00,1.0
2026-01-16,125,2026-01-16 15:42:00,2026-01-16 15:43:00,1.0
2026-01-16,126,2026-01-16 17:28:00,2026-01-16 18:33:00,65.0
2026-01-16,127,2026-01-16 18:35:00,2026-01-16 18:36:00,1.0
2026-01-16,128,2026-01-16 18:39:00,2026-01-16 23:59:00,320.0
2026-01-17,128,2026-01-17 00:00:00,2026-01-17 14:32:00,872.0
2026-01-17,129,2026-01-17 19:10:00,2026-01-17 19:42:00,32.0
2026-01-17,130,2026-01-17 19:47:00,2026-01-17 23:58:00,251.0
2026-01-18,131,2026-01-18 00:00:00,2026-01-18 00:01:00,1.0
2026-01-18,132,2026-01-18 00:05:00,2026-01-18 00:05:00,0.016666666666666666
2026-01-18,133,2026-01-18 00:15:00,2026-01-18 00:15:00,0.016666666666666666
2026-01-18,134,2026-01-18 00:20:00,2026-01-18 00:20:00,0.016666666666666666
2026-01-18,135,2026-01-18 00:23:00,2026-01-18 00:25:00,2.0
2026-01-18,136,2026-01-18 00:30:00,2026-01-18 00:30:00,0.016666666666666666
2026-01-18,137,2026-01-18 00:32:00,2026-01-18 00:33:00,1.0
2026-01-18,138,2026-01-18 00:42:00,2026-01-18 00:42:00,0.016666666666666666
2026-01-18,139,2026-01-18 01:32:00,2026-01-18 01:32:00,0.016666666666666666
2026-01-18,140,2026-01-18 01:35:00,2026-01-18 01:36:00,1.0
2026-01-18,141,2026-01-18 01:38:00,2026-01-18 02:06:00,28.0
2026-01-18,142,2026-01-18 02:09:00,2026-01-18 02:12:00,3.0
2026-01-18,143,2026-01-18 02:16:00,2026-01-18 02:16:00,0.016666666666666666
2026-01-18,144,2026-01-18 02:18:00,2026-01-18 02:18:00,0.016666666666666666
2026-01-18,145,2026-01-18 07:18:00,2026-01-18 10:16:00,178.0
2026-01-18,146,2026-01-18 10:19:00,2026-01-18 10:20:00,1.0
2026-01-18,147,2026-01-18 10:23:00,2026-01-18 10:47:00,24.0
2026-01-18,148,2026-01-18 10:50:00,2026-01-18 10:58:00,8.0
2026-01-18,149,2026-01-18 11:23:00,2026-01-18 11:23:00,0.016666666666666666
2026-01-18,150,2026-01-18 11:36:00,2026-01-18 13:15:00,99.0
2026-01-18,151,2026-01-18 13:21:00,2026-01-18 13:21:00,0.016666666666666666
2026-01-18,152,2026-01-18 15:11:00,2026-01-18 15:11:00,0.016666666666666666
2026-01-18,153,2026-01-18 19:24:00,2026-01-18 23:59:00,275.0
2026-01-19,153,2026-01-19 00:00:00,2026-01-19 13:05:00,785.0
2026-01-19,154,2026-01-19 18:48:00,2026-01-19 18:50:00,2.0
2026-01-19,155,2026-01-19 19:14:00,2026-01-19 23:59:00,285.0
2026-01-20,155,2026-01-20 00:00:00,2026-01-20 13:01:00,781.0
2026-01-20,156,2026-01-20 19:43:00,2026-01-20 20:01:00,18.0
2026-01-20,157,2026-01-20 20:03:00,2026-01-20 20:03:00,0.016666666666666666
2026-01-20,158,2026-01-20 20:06:00,2026-01-20 23:59:00,233.0
2026-01-21,158,2026-01-21 00:00:00,2026-01-21 02:01:00,121.0
2026-01-21,159,2026-01-21 02:03:00,2026-01-21 02:04:00,1.0
2026-01-21,160,2026-01-21 02:06:00,2026-01-21 02:06:00,0.016666666666666666
2026-01-21,161,2026-01-21 02:08:00,2026-01-21 02:08:00,0.016666666666666666
2026-01-21,162,2026-01-21 02:17:00,2026-01-21 02:17:00,0.016666666666666666
2026-01-21,163,2026-01-21 07:16:00,2026-01-21 07:36:00,20.0
2026-01-21,164,2026-01-21 07:41:00,2026-01-21 07:41:00,0.016666666666666666
2026-01-21,165,2026-01-21 07:43:00,2026-01-21 07:51:00,8.0
2026-01-21,166,2026-01-21 07:57:00,2026-01-21 08:00:00,3.0
2026-01-21,167,2026-01-21 08:05:00,2026-01-21 09:49:00,104.0
2026-01-21,168,2026-01-21 10:00:00,2026-01-21 10:06:00,6.0
2026-01-21,169,2026-01-21 10:08:00,2026-01-21 10:54:00,46.0
2026-01-21,170,2026-01-21 10:56:00,2026-01-21 15:59:00,303.0
2026-01-21,171,2026-01-21 16:01:00,2026-01-21 16:01:00,0.016666666666666666
2026-01-21,172,2026-01-21 16:04:00,2026-01-21 16:04:00,0.016666666666666666
2026-01-21,173,2026-01-21 16:11:00,2026-01-21 16:11:00,0.016666666666666666
2026-01-21,174,2026-01-21 17:20:00,2026-01-21 17:24:00,4.0
2026-01-21,175,2026-01-21 17:27:00,2026-01-21 17:28:00,1.0
2026-01-21,176,2026-01-21 17:36:00,2026-01-21 17:42:00,6.0
2026-01-21,177,2026-01-21 17:49:00,2026-01-21 23:59:00,370.0
2026-01-22,177,2026-01-22 00:00:00,2026-01-22 23:59:00,1439.0
2026-01-23,177,2026-01-23 00:00:00,2026-01-23 01:41:00,101.0
2026-01-23,178,2026-01-23 01:44:00,2026-01-23 01:44:00,0.016666666666666666
2026-01-23,179,2026-01-23 01:47:00,2026-01-23 01:48:00,1.0
2026-01-23,180,2026-01-23 07:55:00,2026-01-23 08:39:00,44.0
2026-01-23,181,2026-01-23 08:54:00,2026-01-23 08:54:00,0.016666666666666666
2026-01-23,182,2026-01-23 08:56:00,2026-01-23 09:55:00,59.0
2026-01-23,183,2026-01-23 10:22:00,2026-01-23 10:23:00,1.0
2026-01-23,184,2026-01-23 11:10:00,2026-01-23 11:10:00,0.016666666666666666
2026-01-23,185,2026-01-23 12:09:00,2026-01-23 12:10:00,1.0
2026-01-23,186,2026-01-23 12:20:00,2026-01-23 12:22:00,2.0
2026-01-23,187,2026-01-23 12:24:00,2026-01-23 13:55:00,91.0
2026-01-23,188,2026-01-23 17:43:00,2026-01-23 17:43:00,0.016666666666666666
2026-01-23,189,2026-01-23 18:21:00,2026-01-23 18:26:00,5.0
2026-01-23,190,2026-01-23 18:44:00,2026-01-23 18:50:00,6.0
2026-01-23,191,2026-01-23 18:52:00,2026-01-23 19:00:00,8.0
2026-01-23,192,2026-01-23 19:10:00,2026-01-23 19:12:00,2.0
2026-01-23,193,2026-01-23 19:15:00,2026-01-23 19:19:00,4.0
2026-01-23,194,2026-01-23 19:21:00,2026-01-23 19:25:00,4.0
2026-01-23,195,2026-01-23 20:03:00,2026-01-23 20:05:00,2.0
2026-01-23,196,2026-01-23 20:09:00,2026-01-23 20:36:00,27.0
2026-01-23,197,2026-01-23 20:38:00,2026-01-23 20:38:00,0.016666666666666666
2026-01-23,198,2026-01-23 21:37:00,2026-01-23 21:40:00,3.0
2026-01-23,199,2026-01-23 22:04:00,2026-01-23 22:20:00,16.0
2026-01-24,200,2026-01-24 07:06:00,2026-01-24 07:06:00,0.016666666666666666
2026-01-24,201,2026-01-24 07:10:00,2026-01-24 07:10:00,0.016666666666666666
2026-01-24,202,2026-01-24 08:16:00,2026-01-24 08:21:00,5.0
2026-01-24,203,2026-01-24 08:23:00,2026-01-24 08:25:00,2.0
2026-01-24,204,2026-01-24 09:07:00,2026-01-24 09:13:00,6.0
2026-01-24,205,2026-01-24 10:50:00,2026-01-24 11:12:00,22.0
2026-01-24,206,2026-01-24 11:46:00,2026-01-24 11:46:00,0.016666666666666666
2026-01-24,207,2026-01-24 11:48:00,2026-01-24 11:53:00,5.0
2026-01-24,208,2026-01-24 11:55:00,2026-01-24 12:21:00,26.0
2026-01-24,209,2026-01-24 12:27:00,2026-01-24 12:28:00,1.0
2026-01-24,210,2026-01-24 12:34:00,2026-01-24 12:34:00,0.016666666666666666
2026-01-24,211,2026-01-24 12:47:00,2026-01-24 12:47:00,0.016666666666666666
2026-01-24,212,2026-01-24 12:57:00,2026-01-24 12:58:00,1.0
2026-01-24,213,2026-01-24 13:01:00,2026-01-24 13:03:00,2.0
2026-01-24,214,2026-01-24 17:25:00,2026-01-24 17:25:00,0.016666666666666666
