Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-14,126,2026-01-14 19:02:00,2026-01-14 20:09:00,67.0
2026-01-14,127,2026-01-14 20:22:00,2026-01-14 20:28:00,6.0
2026-01-14,128,2026-01-14 20:30:00,2026-01-14 20:30:00,0.016666666666666666
2026-01-14,129,2026-01-14 22:49:00,2026-01-14 23:07:00,18.0
2026-01-14,130,2026-01-14 23:09:00,2026-01-14 23:59:00,50.0
2026-01-15,130,2026-01-15 00:00:00,2026-01-15 12:21:00,741.0
2026-01-15,131,2026-01-15 12:26:00,2026-01-15 12:49:00,23.0
2026-01-15,132,2026-01-15 19:06:00,2026-01-15 23:59:00,293.0
2026-01-16,132,2026-01-16 00:00:00,2026-01-16 03:53:00,233.0
2026-01-16,133,2026-01-16 03:56:00,2026-01-16 03:56:00,0.016666666666666666
2026-01-16,134,2026-01-16 07:30:00,2026-01-16 15:16:00,466.0
2026-01-16,135,2026-01-16 15:20:00,2026-01-16 15:22:00,2.0
2026-01-16,136,2026-01-16 17:41:00,2026-01-16 17:51:00,10.0
2026-01-16,137,2026-01-16 17:53:00,2026-01-16 17:58:00,5.0
2026-01-16,138,2026-01-16 18:00:00,2026-01-16 18:01:00,1.0
2026-01-16,139,2026-01-16 18:03:00,2026-01-16 18:03:00,0.016666666666666666
2026-01-16,140,2026-01-16 18:05:00,2026-01-16 18:05:00,0.016666666666666666
2026-01-16,141,2026-01-16 18:07:00,2026-01-16 18:09:00,2.0
2026-01-16,142,2026-01-16 18:11:00,2026-01-16 18:11:00,0.016666666666666666
2026-01-16,143,2026-01-16 18:15:00,2026-01-16 18:18:00,3.0
2026-01-16,144,2026-01-16 18:23:00,2026-01-16 18:24:00,1.0
2026-01-16,145,2026-01-16 18:28:00,2026-01-16 18:29:00,1.0
2026-01-16,146,2026-01-16 19:04:00,2026-01-16 23:59:00,295.0
2026-01-17,146,2026-01-17 00:00:00,2026-01-17 14:43:00,883.0
2026-01-17,147,2026-01-17 14:48:00,2026-01-17 14:48:00,0.016666666666666666
2026-01-17,148,2026-01-17 19:13:00,2026-01-17 19:43:00,30.0
2026-01-17,149,2026-01-17 19:48:00,2026-01-17 19:51:00,3.0
2026-01-17,150,2026-01-17 19:53:00,2026-01-17 23:59:00,246.0
2026-01-18,151,2026-01-18 07:36:00,2026-01-18 07:45:00,9.0
2026-01-18,152,2026-01-18 07:47:00,2026-01-18 07:51:00,4.0
2026-01-18,153,2026-01-18 08:06:00,2026-01-18 08:18:00,12.0
2026-01-18,154,2026-01-18 08:20:00,2026-01-18 08:24:00,4.0
2026-01-18,155,2026-01-18 08:26:00,2026-01-18 08:29:00,3.0
2026-01-18,156,2026-01-18 08:31:00,2026-01-18 10:27:00,116.0
2026-01-18,157,2026-01-18 10:32:00,2026-01-18 10:42:00,10.0
2026-01-18,158,2026-01-18 11:03:00,2026-01-18 11:03:00,0.016666666666666666
2026-01-18,159,2026-01-18 11:06:00,2026-01-18 11:07:00,1.0
2026-01-18,160,2026-01-18 11:21:00,2026-01-18 11:21:00,0.016666666666666666
2026-01-18,161,2026-01-18 12:06:00,2026-01-18 12:06:00,0.016666666666666666
2026-01-18,162,2026-01-18 12:13:00,2026-01-18 12:13:00,0.016666666666666666
2026-01-18,163,2026-01-18 12:38:00,2026-01-18 12:38:00,0.016666666666666666
2026-01-18,164,2026-01-18 12:41:00,2026-01-18 12:42:00,1.0
2026-01-18,165,2026-01-18 12:44:00,2026-01-18 13:21:00,37.0
2026-01-18,166,2026-01-18 13:38:00,2026-01-18 13:39:00,1.0
2026-01-18,167,2026-01-18 19:28:00,2026-01-18 19:34:00,6.0
2026-01-18,168,2026-01-18 19:52:00,2026-01-18 23:59:00,247.0
2026-01-19,168,2026-01-19 00:00:00,2026-01-19 05:58:00,358.0
2026-01-19,169,2026-01-19 06:09:00,2026-01-19 12:49:00,400.0
2026-01-19,170,2026-01-19 20:15:00,2026-01-19 23:59:00,224.0
2026-01-20,170,2026-01-20 00:00:00,2026-01-20 13:36:00,816.0
2026-01-20,171,2026-01-20 13:40:00,2026-01-20 13:40:00,0.016666666666666666
2026-01-20,172,2026-01-20 19:43:00,2026-01-20 23:59:00,256.0
2026-01-21,172,2026-01-21 00:00:00,2026-01-21 02:09:00,129.0
2026-01-21,173,2026-01-21 02:11:00,2026-01-21 02:12:00,1.0
2026-01-21,174,2026-01-21 02:14:00,2026-01-21 02:15:00,1.0
