Day,Peak ID,min,max,Duration (minutes)
2026-01-07,88,2026-01-07 10:18:47,2026-01-07 11:44:13,85.43333333333334
2026-01-07,89,2026-01-07 11:44:35,2026-01-07 11:46:36,2.0166666666666666
2026-01-07,90,2026-01-07 11:46:58,2026-01-07 11:47:09,0.18333333333333332
2026-01-07,91,2026-01-07 12:32:15,2026-01-07 12:35:55,3.6666666666666665
2026-01-09,92,2026-01-09 08:42:29,2026-01-09 08:43:02,0.55
2026-01-09,93,2026-01-09 21:45:29,2026-01-09 21:45:40,0.18333333333333332
2026-01-10,94,2026-01-10 09:27:28,2026-01-10 09:41:02,13.566666666666666
2026-01-10,95,2026-01-10 09:41:24,2026-01-10 09:41:35,0.18333333333333332
2026-01-10,96,2026-01-10 15:52:27,2026-01-10 15:53:22,0.9166666666666666
2026-01-11,97,2026-01-11 09:03:09,2026-01-11 09:04:15,1.1
2026-01-11,98,2026-01-11 18:02:19,2026-01-11 18:08:11,5.866666666666666
2026-01-11,99,2026-01-11 20:57:57,2026-01-11 21:03:05,5.133333333333334
2026-01-11,100,2026-01-11 21:03:27,2026-01-11 21:03:27,0.016666666666666666
2026-01-11,101,2026-01-11 21:04:44,2026-01-11 21:04:55,0.18333333333333332
2026-01-11,102,2026-01-11 21:05:17,2026-01-11 21:18:08,12.85
2026-01-11,103,2026-01-11 21:18:41,2026-01-11 21:22:54,4.216666666666667
2026-01-11,104,2026-01-11 21:23:27,2026-01-11 21:24:11,0.7333333333333333
2026-01-11,105,2026-01-11 21:25:39,2026-01-11 21:27:18,1.65
2026-01-12,106,2026-01-12 04:25:08,2026-01-12 04:45:29,20.35
2026-01-12,107,2026-01-12 08:35:01,2026-01-12 08:36:07,1.1
2026-01-12,108,2026-01-12 11:15:04,2026-01-12 11:15:15,0.18333333333333332
2026-01-12,109,2026-01-12 20:15:42,2026-01-12 20:28:43,13.016666666666667
2026-01-12,110,2026-01-12 20:29:27,2026-01-12 20:29:27,0.016666666666666666
2026-01-12,111,2026-01-12 20:31:17,2026-01-12 20:31:17,0.016666666666666666
2026-01-12,112,2026-01-12 20:36:03,2026-01-12 20:36:58,0.9166666666666666
2026-01-12,113,2026-01-12 20:38:59,2026-01-12 20:39:32,0.55
2026-01-12,114,2026-01-12 20:40:16,2026-01-12 20:40:38,0.36666666666666664
2026-01-12,115,2026-01-12 21:10:09,2026-01-12 21:10:31,0.36666666666666664
2026-01-12,116,2026-01-12 21:11:15,2026-01-12 21:11:48,0.55
2026-01-12,117,2026-01-12 21:12:43,2026-01-12 21:13:05,0.36666666666666664
2026-01-12,118,2026-01-12 21:13:38,2026-01-12 21:14:00,0.36666666666666664
2026-01-12,119,2026-01-12 21:43:09,2026-01-12 21:47:44,4.583333333333333
2026-01-12,120,2026-01-12 21:48:17,2026-01-12 21:51:02,2.75
2026-01-12,121,2026-01-12 23:40:18,2026-01-12 23:45:04,4.766666666666667
2026-01-13,122,2026-01-13 06:40:52,2026-01-13 06:40:52,0.016666666666666666
2026-01-13,123,2026-01-13 06:41:25,2026-01-13 06:44:10,2.75
2026-01-13,124,2026-01-13 06:45:05,2026-01-13 06:47:06,2.0166666666666666
2026-01-13,125,2026-01-13 06:48:12,2026-01-13 06:55:32,7.333333333333333
2026-01-13,126,2026-01-13 06:56:16,2026-01-13 06:56:49,0.55
2026-01-13,127,2026-01-13 06:57:22,2026-01-13 06:57:33,0.18333333333333332
2026-01-13,128,2026-01-13 06:58:17,2026-01-13 06:58:17,0.016666666666666666
2026-01-13,129,2026-01-13 06:59:12,2026-01-13 07:00:07,0.9166666666666666
2026-01-13,130,2026-01-13 07:01:57,2026-01-13 07:02:19,0.36666666666666664
2026-01-13,131,2026-01-13 07:02:41,2026-01-13 07:03:03,0.36666666666666664
2026-01-13,132,2026-01-13 07:04:53,2026-01-13 07:06:21,1.4666666666666666
2026-01-13,133,2026-01-13 07:09:50,2026-01-13 07:10:56,1.1
2026-01-13,134,2026-01-13 07:11:40,2026-01-13 08:02:05,50.416666666666664
2026-01-17,135,2026-01-17 11:46:57,2026-01-17 11:54:39,7.7
2026-01-17,136,2026-01-17 11:56:51,2026-01-17 11:57:02,0.18333333333333332
2026-01-17,137,2026-01-17 11:57:24,2026-01-17 11:57:24,0.016666666666666666
2026-01-17,138,2026-01-17 12:04:44,2026-01-17 12:32:14,27.5
2026-01-17,139,2026-01-17 12:35:43,2026-01-17 12:37:22,1.65
2026-01-17,140,2026-01-17 12:38:28,2026-01-17 12:43:36,5.133333333333334
2026-01-17,141,2026-01-17 12:50:01,2026-01-17 12:50:34,0.55
2026-01-17,142,2026-01-17 12:57:32,2026-01-17 12:58:38,1.1
2026-01-18,143,2026-01-18 11:49:37,2026-01-18 11:50:21,0.7333333333333333
2026-01-18,144,2026-01-18 12:01:43,2026-01-18 12:02:05,0.36666666666666664
2026-01-18,145,2026-01-18 12:02:27,2026-01-18 12:03:11,0.7333333333333333
2026-01-18,146,2026-01-18 12:12:21,2026-01-18 12:12:54,0.55
2026-01-18,147,2026-01-18 12:15:17,2026-01-18 12:19:08,3.85
2026-01-18,148,2026-01-18 12:22:59,2026-01-18 12:22:59,0.016666666666666666
2026-01-18,149,2026-01-18 12:25:00,2026-01-18 12:25:11,0.18333333333333332
